customer_id,full_name,gender,,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS02208,Fady Ismail,Male,,1/25/1995,1224336913,fady.ismail21@hotmail.com,Luxor,Upper Egypt,Bronze,1/2/2023
CUS00896,Heba Hafez,Female,,8/3/1973,1078231337,heba.hafez30@hotmail.com,Cairo,Greater Cairo,Gold,1/27/2020
CUS00497,Hossam Hamdy,Male,,7/13/1987,1224406372,hossam.hamdy16@outlook.com,Alexandria,Alexandria,Bronze,10/10/2020
CUS02306,Hussein Amin,Male,,7/16/1979,1070572729,hussein.amin93@outlook.com,Giza,Greater Cairo,Gold,5/14/2023
CUS01783,Essam Younis,Male,,6/13/1987,1169276156,essam.younis99@yahoo.com,Alexandria,Alexandria,Bronze,8/19/2020
CUS00336,Noha Amin,Female,,1/2/1978,1051831217,noha.amin75@yahoo.com,Cairo,Greater Cairo,Silver,8/10/2021
CUS00516,Nadia Nasser,Female,,24/06/1971,1268260695,nadia.nasser14@outlook.com,Cairo,Greater Cairo,Bronze,9/15/2022
CUS01349,Hany Salem,Male,,3/6/1979,1230806860,hany.salem68@yahoo.com,Ismailia,Canal Zone,Silver,10/19/2022
CUS01016,Ghada Zaki,Female,,1/17/1982,1287607161,No_Email,Port Said,Canal Zone,Bronze,10/3/2020
CUS02856,Doha Mahmoud,Female,,10/1/1983,1034070150,doha.mahmoud39@outlook.com,Alexandria,Alexandria,Gold,11/27/2022
CUS02851,Zeinab Amin,Female,,10/19/1973,1271970673,zeinab.amin16@outlook.com,Mansoura,Nile Delta,Silver,12/27/2021
CUS01782,Mona Wahba,Female,,5/17/1985,1189707590,mona.wahba70@outlook.com,Suez,Canal Zone,Silver,11/6/2023
CUS02570,Youssef Ramadan,Male,,9/24/1970,1152791853,youssef.ramadan14@outlook.com,Port Said,Canal Zone,Silver,8/28/2020
CUS01786,Hazem Hafez,Male,,11/5/1979,1172409137,hazem.hafez72@yahoo.com,Suez,Canal Zone,Silver,11/19/2023
CUS02071,Noha Nasser,Female,,13/02/1980,1211693674,noha.nasser34@gmail.com,Zagazig,Nile Delta,Silver,3/22/2021
CUS00357,Mohamed Ibrahim,Male,,7/11/1999,1263598753,No_Email,Cairo,Greater Cairo,Silver,6/22/2021
CUS02900,Eman Badawi,Female,,6/10/1979,1129693407,eman.badawi40@yahoo.com,Cairo,Greater Cairo,Bronze,8/27/2020
CUS01313,Yasmin Gamal,Female,,2/9/1975,1288968371,yasmin.gamal9@yahoo.com,Alexandria,Alexandria,Silver,5/1/2020
CUS01636,Eman Ahmed,Female,,12/9/1999,1039861312,eman.ahmed81@outlook.com,Cairo,Greater Cairo,Bronze,10/8/2020
CUS00551,Hoda Attia,Female,,6/24/1983,1228164926,hoda.attia23@yahoo.com,Alexandria,Alexandria,Bronze,2/1/2023
CUS02389,Omar Ismail,Male,,12/10/1983,1287781486,omar.ismail23@outlook.com,Tanta,Nile Delta,Bronze,5/20/2021
CUS02480,Ayman Ibrahim,Male,,7/24/1996,1160524625,No_Email,Hurghada,Red Sea,Platinum,4/9/2022
CUS02522,Eman Lotfy,Female,,2/28/1994,1241704978,eman.lotfy63@yahoo.com,Cairo,Greater Cairo,Bronze,11/24/2020
CUS02266,Engy Ramadan,Female,,4/27/1994,1195094024,engy.ramadan39@outlook.com,Mansoura,Nile Delta,Silver,5/24/2023
CUS01228,Hossam Ramadan,Male,,10/26/1997,1093535134,hossam.ramadan73@gmail.com,Cairo,Greater Cairo,Bronze,7/18/2022
CUS02725,Rania Hassan,Female,,5/11/1985,1077481727,rania.hassan52@gmail.com,Giza,Greater Cairo,Bronze,10/15/2020
CUS00958,Mahmoud Salem,Male,,9/22/1992,1264127552,mahmoud.salem94@hotmail.com,Cairo,Greater Cairo,Silver,5/17/2023
CUS01774,Essam Gamal,Male,,16/11/1995,1284463328,essam.gamal42@outlook.com,Port Said,Canal Zone,Platinum,11/15/2022
CUS02142,Ashraf Saad,Male,,4/13/1975,1221394849,ashraf.saad66@yahoo.com,Alexandria,Alexandria,Silver,12/26/2021
CUS01009,Suzy Saad,Female,,1/4/1976,1199791980,suzy.saad84@hotmail.com,Cairo,Greater Cairo,Bronze,1/22/2021
CUS01093,Ayman Ali,Male,,12/17/1973,1181808026,No_Email,Mansoura,Nile Delta,Bronze,1/5/2022
CUS02719,Ali Wahba,Male,,6/12/1972,1149593469,ali.wahba9@yahoo.com,Aswan,Upper Egypt,Bronze,4/14/2022
CUS00997,Yasmin Mostafa,Female,,6/24/1975,1269946219,yasmin.mostafa47@hotmail.com,Suez,Canal Zone,Silver,7/17/2021
CUS01680,Hoda Abdallah,Female,,21/02/1999,1162874708,hoda.abdallah67@outlook.com,Tanta,Nile Delta,Bronze,3/17/2022
CUS00154,Heba Zaki,Female,,12/26/1972,1261210252,heba.zaki56@outlook.com,Alexandria,Alexandria,Silver,4/24/2020
CUS02830,Omar Ramadan,Male,,13/09/1970,1049751649,omar.ramadan75@outlook.com,Cairo,Greater Cairo,Gold,12/1/2023
CUS00581,Mohamed Mansour,Male,,12/21/1986,1220641221,mohamed.mansour34@hotmail.com,Giza,Greater Cairo,Bronze,12/26/2021
CUS01471,Fatima Mansour,Female,,3/21/1989,1096750195,fatima.mansour68@yahoo.com,Alexandria,Alexandria,Gold,7/22/2020
CUS00704,Hossam Hassan,Male,,12/3/1992,1259407992,hossam.hassan1@hotmail.com,Cairo,Greater Cairo,Silver,9/12/2022
CUS01213,Hazem Ali,Male,,11/28/2003,1070969959,hazem.ali71@yahoo.com,Cairo,Greater Cairo,Silver,5/27/2022
CUS00897,Akram Saad,Male,,5/7/2001,1133485502,akram.saad45@hotmail.com,Giza,Greater Cairo,Bronze,7/23/2023
CUS00488,Maged Ali,Male,,5/27/1983,1226567268,maged.ali1@gmail.com,Giza,Greater Cairo,Gold,3/12/2022
CUS00560,Noha Abdallah,Female,,7/27/1975,1017522634,noha.abdallah36@yahoo.com,Mansoura,Nile Delta,Silver,6/27/2020
CUS01142,Heba Badawi,Female,,3/2/1973,1114353181,heba.badawi15@yahoo.com,Giza,Greater Cairo,Silver,12/16/2020
CUS01120,Fatima Khalil,Female,,7/3/1974,1275990558,fatima.khalil43@gmail.com,Cairo,Greater Cairo,Bronze,4/1/2021
CUS00513,Hussein Ahmed,Male,,7/23/1992,1275257692,hussein.ahmed30@hotmail.com,Port Said,Canal Zone,Silver,2/12/2021
CUS00634,Hussein Gouda,Male,,11/15/1984,1126759028,hussein.gouda97@hotmail.com,Alexandria,Alexandria,Gold,1/13/2022
CUS02628,Dina Shaaban,Female,,11/27/1978,1212323115,No_Email,Tanta,Nile Delta,Silver,7/2/2023
CUS01665,Omar Ramadan,Male,,8/20/1980,1267697780,No_Email,Sharm El Sheikh,South Sinai,Bronze,6/11/2022
CUS01013,Sara Fathy,Female,,3/24/1976,1222053475,sara.fathy92@outlook.com,Port Said,Canal Zone,Silver,8/18/2023
CUS01932,Essam Hamdy,Male,,4/11/1984,1133882168,essam.hamdy71@outlook.com,Alexandria,Alexandria,Bronze,8/17/2022
CUS01151,Rania Farouk,Female,,5/18/1978,1177563757,No_Email,Tanta,Nile Delta,Gold,10/26/2023
CUS02853,Tarek Fathy,Male,,1/10/1986,1059668050,tarek.fathy3@yahoo.com,Cairo,Greater Cairo,Bronze,5/15/2022
CUS00117,Rana Lotfy,Female,,2/27/1970,1073306295,rana.lotfy11@gmail.com,Hurghada,Red Sea,Silver,7/20/2023
CUS00741,Amr Farouk,Male,,1/2/1987,1051405395,amr.farouk30@gmail.com,Alexandria,Alexandria,Bronze,7/23/2020
CUS02809,Nadia Ibrahim,Female,,12/1/1976,1032902802,nadia.ibrahim39@gmail.com,Alexandria,Alexandria,Gold,3/8/2023
CUS01975,Ashraf Farouk,Male,,6/28/2003,1171214909,ashraf.farouk10@hotmail.com,Giza,Greater Cairo,Silver,8/18/2021
CUS01082,Sara Gamal,Female,,8/18/1981,1136346840,sara.gamal9@hotmail.com,Cairo,Greater Cairo,Silver,2/15/2021
CUS01811,Dina Hamdy,Female,,7/24/1973,1222162326,No_Email,Mansoura,Nile Delta,Silver,11/26/2023
CUS00831,Ahmed Barakat,Male,,4/11/1998,1141866734,ahmed.barakat18@outlook.com,Cairo,Greater Cairo,Silver,4/8/2020
CUS00120,Amira Attia,Female,,10/1/1995,1133492771,amira.attia15@hotmail.com,Alexandria,Alexandria,Platinum,12/15/2022
CUS00657,Heba Barakat,Female,,11/21/1975,1180778039,heba.barakat83@yahoo.com,Giza,Greater Cairo,Bronze,6/5/2022
CUS02834,Ahmed Saad,Male,,11/9/1982,1049830164,ahmed.saad64@outlook.com,Giza,Greater Cairo,Gold,5/23/2023
CUS02737,Ayman Mohamed,Male,,6/2/1974,1295533714,ayman.mohamed41@gmail.com,Sharm El Sheikh,South Sinai,Bronze,10/17/2021
CUS02980,Radwa Bakr,Female,,9/12/1989,1229113941,radwa.bakr79@yahoo.com,Ismailia,Canal Zone,Gold,3/11/2020
CUS00636,Zeinab Ahmed,Female,,5/27/1976,1247026058,zeinab.ahmed33@hotmail.com,Giza,Greater Cairo,Silver,1/4/2020
CUS00370,Bassem Gouda,Male,,6/5/1974,1272982807,bassem.gouda94@hotmail.com,Cairo,Greater Cairo,Gold,7/14/2023
CUS00269,Mahmoud Ismail,Male,,5/5/1980,1044681437,mahmoud.ismail6@outlook.com,Giza,Greater Cairo,Gold,1/28/2020
CUS00047,Omar Gamal,Male,,24/02/1986,1016462242,omar.gamal64@outlook.com,Giza,Greater Cairo,Bronze,9/13/2022
CUS00992,Eman Hafez,Female,,6/8/1982,1159757038,eman.hafez94@outlook.com,Tanta,Nile Delta,Gold,7/7/2020
CUS00877,Adel Amin,Male,,4/6/1979,1197687081,adel.amin70@yahoo.com,Tanta,Nile Delta,Bronze,9/10/2022
CUS00774,Engy Amin,Female,,14/01/1995,1020214735,engy.amin54@gmail.com,Giza,Greater Cairo,Bronze,10/22/2022
CUS01220,Reham Salem,Female,,6/28/1977,1286498139,reham.salem92@outlook.com,Cairo,Greater Cairo,Platinum,3/7/2023
CUS01127,Samir Hassan,Male,,7/5/1979,1081253299,samir.hassan18@outlook.com,Cairo,Greater Cairo,Platinum,6/21/2021
CUS00005,Yasmin Gamal,Female,,4/8/1971,1165831276,yasmin.gamal45@hotmail.com,Cairo,Greater Cairo,Bronze,8/26/2022
CUS01596,Eman Mohamed,Female,,3/10/1988,1188004977,eman.mohamed73@hotmail.com,Alexandria,Alexandria,Bronze,10/3/2020
CUS02312,Reem Gouda,Female,,6/16/1976,1044908784,No_Email,Luxor,Upper Egypt,Silver,7/1/2023
CUS02492,Hassan Farouk,Male,,11/27/1977,1218420105,hassan.farouk75@gmail.com,Cairo,Greater Cairo,Silver,5/15/2020
CUS01078,Ramy Abdallah,Male,,2/13/1990,1077425226,No_Email,Tanta,Nile Delta,Gold,1/17/2022
CUS00838,Radwa Saad,Female,,13/09/1975,1260774044,radwa.saad72@outlook.com,Giza,Greater Cairo,Gold,2/22/2023
CUS00682,Emad Mahmoud,Male,,11/3/1998,1252763636,emad.mahmoud98@gmail.com,Cairo,Greater Cairo,Bronze,2/6/2021
CUS01716,Zeinab Mostafa,Female,,11/7/2002,1098460162,zeinab.mostafa69@gmail.com,Sharm El Sheikh,South Sinai,Silver,3/5/2020
CUS02353,Hussein Khalil,Male,,27/03/1983,1226925127,hussein.khalil32@hotmail.com,Mansoura,Nile Delta,Silver,1/25/2023
CUS02618,Sherif Ali,Male,,5/11/1970,1035984086,sherif.ali23@gmail.com,Cairo,Greater Cairo,Bronze,1/1/2023
CUS02362,Omar Attia,Male,,4/16/1970,1294694682,omar.attia18@gmail.com,Giza,Greater Cairo,Silver,5/12/2020
CUS02198,Mahmoud Ismail,Male,,11/1/1986,1137594352,mahmoud.ismail13@gmail.com,Luxor,Upper Egypt,Bronze,5/26/2020
CUS01149,Bassem Badawi,Male,,14/02/1992,1225890596,bassem.badawi96@yahoo.com,Luxor,Upper Egypt,Silver,6/2/2020
CUS00575,Ashraf Mansour,Male,,7/22/1980,1224284867,No_Email,Luxor,Upper Egypt,Bronze,1/6/2023
CUS00051,Ibrahim Zaki,Male,,8/16/1995,1245568288,ibrahim.zaki48@yahoo.com,Ismailia,Canal Zone,Bronze,1/9/2023
CUS00854,Mohamed Khalil,Male,,1/28/1978,1114551461,mohamed.khalil56@hotmail.com,Suez,Canal Zone,Bronze,11/5/2022
CUS01983,Reem Abdallah,Female,,2/27/1985,1157952384,reem.abdallah22@outlook.com,Giza,Greater Cairo,Gold,10/3/2022
CUS01824,Samir Lotfy,Male,,6/19/2003,1028085930,samir.lotfy58@outlook.com,Hurghada,Red Sea,Bronze,2/25/2020
CUS00834,Tarek Lotfy,Male,,11/3/1985,1223816907,tarek.lotfy25@yahoo.com,Cairo,Greater Cairo,Gold,2/6/2021
CUS01116,Rania Bakr,Female,,3/26/1975,1182543688,rania.bakr69@outlook.com,Alexandria,Alexandria,Bronze,8/18/2022
CUS01167,Karim Badawi,Male,,6/22/1972,1014415512,karim.badawi24@hotmail.com,Aswan,Upper Egypt,Bronze,7/19/2022
CUS02519,Fady Barakat,Male,,2/18/1975,1192011499,fady.barakat15@outlook.com,Tanta,Nile Delta,Bronze,3/28/2022
CUS01907,Hazem Ibrahim,Male,,1/2/2001,1130280473,hazem.ibrahim84@hotmail.com,Port Said,Canal Zone,Silver,6/20/2023
CUS00972,Ahmed Ali,Male,,11/14/1972,1216227011,ahmed.ali53@hotmail.com,Port Said,Canal Zone,Gold,1/5/2021
CUS00400,Eman Salem,Female,,1/5/1984,1060621018,eman.salem16@yahoo.com,Zagazig,Nile Delta,Gold,10/27/2022
CUS02560,Hazem Amin,Male,,10/21/1998,1090763816,hazem.amin97@gmail.com,Alexandria,Alexandria,Bronze,3/26/2021
CUS02369,Emad Ramadan,Male,,17/05/1992,1110745899,No_Email,Giza,Greater Cairo,Bronze,12/14/2022
CUS00020,Nader Mostafa,Male,,5/12/1997,1119506414,No_Email,Giza,Greater Cairo,Bronze,5/5/2022
CUS00685,Suzy Mansour,Female,,5/24/2000,1289431668,No_Email,Port Said,Canal Zone,Bronze,4/9/2021
CUS00036,Aisha Shaaban,Female,,9/24/1998,1243534652,aisha.shaaban8@yahoo.com,Hurghada,Red Sea,Bronze,4/27/2021
CUS02877,Hossam Gamal,Male,,12/18/1972,1050185344,hossam.gamal50@yahoo.com,Alexandria,Alexandria,Bronze,9/12/2021
CUS00525,Wael Badawi,Male,,6/3/1996,1185223282,wael.badawi58@outlook.com,Aswan,Upper Egypt,Gold,10/27/2021
CUS02456,Tamer Gamal,Male,,1/14/1972,1133641606,tamer.gamal32@hotmail.com,Cairo,Greater Cairo,Bronze,11/14/2022
CUS00921,Khaled Sayed,Male,,10/9/2002,1159981121,No_Email,Luxor,Upper Egypt,Silver,3/10/2022
CUS01842,Mahmoud Nasser,Male,,2/6/1983,1034993585,No_Email,Giza,Greater Cairo,Bronze,1/10/2023
CUS01891,Ali Younis,Male,,2/16/1982,1059735290,ali.younis12@outlook.com,Cairo,Greater Cairo,Silver,4/13/2021
CUS00538,Ayman Mostafa,Male,,8/11/1981,1225238583,ayman.mostafa63@outlook.com,Cairo,Greater Cairo,Bronze,1/10/2021
CUS01706,Manar Fathy,Female,,6/6/1976,1074362557,manar.fathy37@gmail.com,Cairo,Greater Cairo,Bronze,4/8/2022
CUS02979,Amira Younis,Female,,4/26/1977,1113153095,amira.younis76@outlook.com,Tanta,Nile Delta,Bronze,6/15/2023
CUS00246,Rana Bakr,Female,,11/26/1990,1146434606,rana.bakr19@gmail.com,Port Said,Canal Zone,Bronze,9/10/2021
CUS00785,Mona Zaki,Female,,2/22/1996,1146111036,mona.zaki1@gmail.com,Cairo,Greater Cairo,Gold,1/16/2023
CUS01410,Salma Badawi,Female,,7/3/1996,1066033776,salma.badawi11@yahoo.com,Luxor,Upper Egypt,Bronze,11/21/2021
CUS02538,Engy Ismail,Female,,4/25/1983,1264506267,engy.ismail98@yahoo.com,Cairo,Greater Cairo,Platinum,11/22/2023
CUS00155,Fatima Lotfy,Female,,5/17/1973,1052857940,fatima.lotfy7@outlook.com,Ismailia,Canal Zone,Silver,10/19/2023
CUS01687,Nader Abdallah,Male,,25/11/1991,1035137242,nader.abdallah88@outlook.com,Port Said,Canal Zone,Bronze,4/6/2022
CUS00626,Mona Lotfy,Female,,4/6/1973,1029187023,mona.lotfy2@outlook.com,Giza,Greater Cairo,Silver,6/7/2023
CUS02924,Nader Barakat,Male,,6/17/1993,1240119082,nader.barakat98@outlook.com,Cairo,Greater Cairo,Bronze,5/5/2023
CUS01347,Samir Saad,Male,,1/4/1977,1178349575,samir.saad90@outlook.com,Giza,Greater Cairo,Platinum,1/1/2020
CUS00570,Amira Abdallah,Female,,11/11/1978,1022133101,amira.abdallah22@outlook.com,Giza,Greater Cairo,Bronze,11/5/2020
CUS02981,Hossam Gouda,Male,,1/25/1987,1117795914,hossam.gouda86@outlook.com,Giza,Greater Cairo,Silver,1/18/2022
CUS01759,Rania Ragab,Female,,4/10/1971,1232158429,rania.ragab27@outlook.com,Cairo,Greater Cairo,Gold,7/19/2021
CUS01817,Salma Farouk,Female,,1/6/1982,1157939516,salma.farouk18@gmail.com,Giza,Greater Cairo,Bronze,3/8/2023
CUS02066,Karim Amin,Male,,11/25/1995,1239105235,karim.amin11@yahoo.com,Hurghada,Red Sea,Bronze,1/6/2023
CUS00128,Doha Fathy,Female,,5/18/1989,1216403434,doha.fathy61@gmail.com,Luxor,Upper Egypt,Bronze,12/11/2023
CUS02094,Rana Rizk,Female,,12/7/1990,1013450881,rana.rizk31@outlook.com,Alexandria,Alexandria,Bronze,3/10/2023
CUS02007,Hoda Mahmoud,Female,,17/02/1980,1247483872,hoda.mahmoud73@outlook.com,Giza,Greater Cairo,Bronze,3/8/2020
CUS00981,Mariam Ali,Female,,1/9/1983,1230034371,mariam.ali17@gmail.com,Giza,Greater Cairo,Bronze,6/23/2021
CUS01246,Khaled Barakat,Male,,11/21/1975,1145699484,No_Email,Mansoura,Nile Delta,Silver,10/2/2021
CUS00191,Walid Sayed,Male,,9/21/1990,1050549608,walid.sayed71@yahoo.com,Cairo,Greater Cairo,Bronze,7/3/2023
CUS01140,Hussein Sayed,Male,,3/3/1972,1059804167,hussein.sayed24@yahoo.com,Alexandria,Alexandria,Bronze,2/23/2020
CUS00993,Amr Hafez,Male,,1/6/1988,1211062915,amr.hafez40@gmail.com,Cairo,Greater Cairo,Bronze,3/25/2022
CUS00700,Mahmoud Younis,Male,,10/25/1990,1215285691,mahmoud.younis9@gmail.com,Alexandria,Alexandria,Silver,3/4/2021
CUS00607,Walid Ahmed,Male,,6/21/1996,1071322699,walid.ahmed92@hotmail.com,Cairo,Greater Cairo,Bronze,6/1/2022
CUS00181,Aisha Mansour,Female,,6/27/1982,1174304823,aisha.mansour81@outlook.com,Giza,Greater Cairo,Gold,8/26/2022
CUS00302,Suzy Rizk,Female,,6/25/1991,1084762274,suzy.rizk86@gmail.com,Alexandria,Alexandria,Bronze,8/26/2020
CUS02545,Rania Zaki,Female,,9/15/1985,1173192975,rania.zaki82@hotmail.com,Cairo,Greater Cairo,Bronze,7/16/2022
CUS02823,Akram Mohamed,Male,,8/19/1971,1165979497,akram.mohamed63@hotmail.com,Mansoura,Nile Delta,Silver,10/7/2020
CUS01061,Youssef Hassan,Male,,2/28/2003,1245755742,youssef.hassan53@gmail.com,Luxor,Upper Egypt,Bronze,9/23/2023
CUS02867,Nader Mansour,Male,,1/2/1971,1225019417,nader.mansour88@hotmail.com,Alexandria,Alexandria,Bronze,5/25/2022
CUS02926,Radwa Gouda,Female,,6/8/1981,1078663550,radwa.gouda57@hotmail.com,Suez,Canal Zone,Gold,2/4/2022
CUS02566,Ashraf Rizk,Male,,13/07/1984,1242706628,ashraf.rizk11@hotmail.com,Giza,Greater Cairo,Bronze,4/11/2022
CUS01070,Magdy Hamdy,Male,,1/1/1970,1016163850,magdy.hamdy76@hotmail.com,Giza,Greater Cairo,Bronze,1/12/2021
CUS02525,Karim Ahmed,Male,,5/1/1979,1151526888,karim.ahmed54@outlook.com,Hurghada,Red Sea,Silver,4/8/2022
CUS02206,Suzy Salem,Female,,2/26/1993,1290068637,suzy.salem42@hotmail.com,Suez,Canal Zone,Silver,12/12/2023
CUS01244,Ashraf Mansour,Male,,23/06/1985,1260456057,ashraf.mansour50@gmail.com,Aswan,Upper Egypt,Bronze,1/5/2022
CUS00017,Ramy Ibrahim,Male,,4/14/1995,1076399516,ramy.ibrahim73@outlook.com,Giza,Greater Cairo,Bronze,11/25/2022
CUS01114,Aisha Saad,Female,,12/27/1989,1173680989,aisha.saad54@hotmail.com,Alexandria,Alexandria,Gold,2/8/2022
CUS00547,Dina Salem,Female,,10/27/1995,1180250319,dina.salem33@outlook.com,Cairo,Greater Cairo,Gold,12/11/2022
CUS00659,Shaimaa Mansour,Female,,12/2/1990,1213753144,shaimaa.mansour7@outlook.com,Mansoura,Nile Delta,Silver,9/12/2021
CUS02750,Osama Hassan,Male,,12/14/1989,1280485498,osama.hassan72@gmail.com,Mansoura,Nile Delta,Gold,7/7/2023
CUS02781,Reham Farouk,Female,,25/05/1980,1215071282,reham.farouk87@outlook.com,Cairo,Greater Cairo,Bronze,3/4/2020
CUS01505,Sherif Hamdy,Male,,9/22/1974,1011162685,sherif.hamdy54@hotmail.com,Giza,Greater Cairo,Platinum,6/7/2020
CUS00960,Amr Bakr,Male,,7/26/1984,1249985512,amr.bakr58@outlook.com,Zagazig,Nile Delta,Bronze,12/2/2022
CUS02332,Ashraf Shaaban,Male,,11/5/1990,1217181290,ashraf.shaaban1@gmail.com,Cairo,Greater Cairo,Gold,8/13/2020
CUS00798,Omar Sayed,Male,,4/14/1978,1037509178,No_Email,Alexandria,Alexandria,Bronze,12/5/2023
CUS00226,Tamer Hassan,Male,,1/2/1996,1177674770,tamer.hassan13@outlook.com,Cairo,Greater Cairo,Silver,4/3/2023
CUS02075,Ghada Nasser,Female,,5/22/1971,1058454479,ghada.nasser8@hotmail.com,Luxor,Upper Egypt,Silver,8/11/2020
CUS01800,Walid Hassan,Male,,10/4/1976,1090961227,walid.hassan94@gmail.com,Cairo,Greater Cairo,Silver,4/28/2023
CUS02486,Hoda Badawi,Female,,11/7/1997,1089782008,hoda.badawi80@outlook.com,Ismailia,Canal Zone,Bronze,9/15/2020
CUS00164,Dina Lotfy,Female,,11/20/2003,1240524866,dina.lotfy78@hotmail.com,Alexandria,Alexandria,Bronze,9/5/2023
CUS02278,Hossam Wahba,Male,,6/1/1990,1096246474,hossam.wahba18@outlook.com,Alexandria,Alexandria,Platinum,10/24/2021
CUS02086,Wael Wahba,Male,,11/14/1995,1091393213,wael.wahba35@yahoo.com,Alexandria,Alexandria,Silver,4/19/2023
CUS01694,Reem Shaaban,Female,,12/22/1994,1066920243,reem.shaaban20@gmail.com,Cairo,Greater Cairo,Silver,6/11/2023
CUS01046,Ramy Salem,Male,,7/3/1971,1156880867,No_Email,Mansoura,Nile Delta,Gold,10/24/2022
CUS00470,Emad Ragab,Male,,2/15/1977,1090722659,emad.ragab83@gmail.com,Ismailia,Canal Zone,Gold,5/5/2023
CUS00955,Neveen Farouk,Female,,1/27/1998,1228275660,neveen.farouk41@gmail.com,Giza,Greater Cairo,Gold,8/9/2020
CUS02668,Adel Hafez,Male,,25/09/1993,1166835720,No_Email,Mansoura,Nile Delta,Bronze,7/17/2021
CUS02736,Salma Ibrahim,Female,,11/7/1992,1074340200,No_Email,Hurghada,Red Sea,Silver,5/23/2020
CUS00640,Wael Saad,Male,,1/11/1998,1195202397,wael.saad71@hotmail.com,Giza,Greater Cairo,Gold,6/25/2023
CUS02826,Khaled Amin,Male,,7/24/1985,1278553033,khaled.amin66@gmail.com,Aswan,Upper Egypt,Bronze,10/17/2022
CUS01219,Ayman Rizk,Male,,2/23/2002,1269004183,No_Email,Mansoura,Nile Delta,Silver,7/27/2021
CUS01159,Mona Badawi,Female,,7/9/1996,1011380509,mona.badawi9@yahoo.com,Luxor,Upper Egypt,Silver,4/24/2022
CUS01416,Heba Abdallah,Female,,20/06/1990,1174461050,heba.abdallah49@hotmail.com,Port Said,Canal Zone,Bronze,9/27/2020
CUS02759,Noha Mahmoud,Female,,2/6/1972,1150253247,noha.mahmoud38@hotmail.com,Tanta,Nile Delta,Bronze,8/2/2023
CUS01528,Maged Saad,Male,,11/3/1975,1295377710,maged.saad21@outlook.com,Giza,Greater Cairo,Bronze,6/25/2023
CUS02969,Zeinab Gamal,Female,,7/9/1976,1063871679,zeinab.gamal32@outlook.com,Port Said,Canal Zone,Bronze,1/11/2021
CUS01301,Shaimaa Khalil,Female,,4/6/1984,1122142709,shaimaa.khalil81@hotmail.com,Cairo,Greater Cairo,Silver,10/14/2021
CUS02914,Tamer Attia,Male,,7/2/1998,1099304493,tamer.attia61@hotmail.com,Ismailia,Canal Zone,Bronze,1/2/2020
CUS01604,Salma Ismail,Female,,22/04/1989,1263720043,salma.ismail86@yahoo.com,Giza,Greater Cairo,Bronze,3/17/2022
CUS00161,Emad Ahmed,Male,,1/11/1999,1062163068,emad.ahmed14@gmail.com,Giza,Greater Cairo,Bronze,11/13/2022
CUS01705,Walid Mohamed,Male,,10/20/1975,1092786146,walid.mohamed90@gmail.com,Giza,Greater Cairo,Silver,1/23/2023
CUS00957,Essam Mostafa,Male,,12/3/1996,1279077891,essam.mostafa69@gmail.com,Alexandria,Alexandria,Bronze,12/25/2021
CUS02963,Ayman Khalil,Male,,20/04/2000,1147664344,ayman.khalil99@yahoo.com,Giza,Greater Cairo,Silver,11/20/2020
CUS00878,Maged Fathy,Male,,3/26/1984,1148902041,maged.fathy74@outlook.com,Mansoura,Nile Delta,Silver,3/15/2020
CUS01920,Hussein Fathy,Male,,25/12/1985,1242075322,hussein.fathy93@hotmail.com,Giza,Greater Cairo,Silver,7/20/2020
CUS01885,Tarek Mansour,Male,,23/05/1993,1026937073,tarek.mansour32@outlook.com,Cairo,Greater Cairo,Bronze,10/2/2023
CUS02201,Ibrahim Salem,Male,,26/06/1994,1131449737,ibrahim.salem76@gmail.com,Ismailia,Canal Zone,Silver,8/25/2021
CUS00099,Dina Younis,Female,,7/13/1998,1214136476,dina.younis70@hotmail.com,Cairo,Greater Cairo,Gold,5/22/2021
CUS02875,Doha Fathy,Female,,1/12/2001,1125785548,No_Email,Hurghada,Red Sea,Silver,10/24/2023
CUS02558,Amr Mahmoud,Male,,7/16/1982,1064772783,No_Email,Giza,Greater Cairo,Bronze,9/15/2023
CUS00254,Adel Badawi,Male,,14/09/1984,1167440042,adel.badawi87@hotmail.com,Giza,Greater Cairo,Bronze,1/22/2021
CUS00104,Hussein Mansour,Male,,5/28/1975,1082292089,hussein.mansour3@gmail.com,Alexandria,Alexandria,Gold,10/7/2023
CUS01446,Ashraf Attia,Male,,5/21/1992,1082003712,ashraf.attia13@gmail.com,Cairo,Greater Cairo,Silver,4/27/2020
CUS01444,Dina Hamdy,Female,,1/9/1982,1152653860,dina.hamdy83@outlook.com,Giza,Greater Cairo,Silver,9/16/2021
CUS01649,Heba Shaaban,Female,,19/12/1995,1058602368,No_Email,Hurghada,Red Sea,Bronze,10/6/2020
CUS00587,Manar Ragab,Female,,4/14/1992,1247430602,manar.ragab82@hotmail.com,Cairo,Greater Cairo,Bronze,4/28/2023
CUS00628,Maged Sayed,Male,,9/9/1991,1059046143,No_Email,Zagazig,Nile Delta,Silver,2/4/2023
CUS01697,Rania Hassan,Female,,4/1/1991,1121413833,No_Email,Cairo,Greater Cairo,Bronze,3/17/2021
CUS02102,Hussein Ali,Male,,10/7/1993,1246586986,hussein.ali30@gmail.com,Alexandria,Alexandria,Bronze,6/26/2021
